kakao_id,name,category,region,phone,url,lat,lng,raw_category,style,district,price_min,price_max,description,rating,review_count
593695587,찬란한나스튜디오,studio,서울 영등포구 도림동 192-1,,http://place.map.kakao.com/593695587,37.5110198451797,126.898758613472,"가정,생활 > 결혼 > 웨딩스튜디오","{""모던"",""내추럴"",""클래식""}",영등포구,100,300,다양한 스타일의 웨딩 촬영을 전문으로 하는 스튜디오,,0
14573934,에스뜨레아,studio,서울 구로구 구로동 3-25,,http://place.map.kakao.com/14573934,37.5069758116716,126.890320022116,"가정,생활 > 결혼 > 웨딩스튜디오","{""모던"",""내추럴"",""클래식""}",구로구,100,300,에스뜨레아는 현대적이고 자연스러운 웨딩 촬영 스타일을 제공하는 웨딩스튜디오입니다.,,0
8422104,아이모카,studio,서울 구로구 구로동 1278-1,,http://place.map.kakao.com/8422104,37.4863508749655,126.891290915863,"가정,생활 > 결혼 > 웨딩스튜디오","{""모던"",""로맨틱""}",구로구,100,300,아이모카는 다양한 스타일의 웨딩 촬영을 제공하는 전문 웨딩 스튜디오입니다.,,0
123273741,포토매틱 스튜디오,studio,서울 강남구 신사동 523-28,010-6476-2018,http://place.map.kakao.com/123273741,37.521506700066375,127.02100224410961,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",강남구,100,300,포토매틱 스튜디오는 다양한 스타일의 사진 촬영을 전문으로 하는 포토스튜디오입니다.,,0
24267560,씨엔스튜디오,studio,서울 강남구 신사동 600-14,02-544-4642,http://place.map.kakao.com/24267560,37.5237493273987,127.029313068824,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",강남구,100,300,모던하고 로맨틱한 분위기의 사진을 제공하는 스튜디오,,0
1369947106,오디티모드 한남점,studio,서울 용산구 한남동 729-8,070-8691-2993,http://place.map.kakao.com/1369947106,37.5381302099752,127.002845651616,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",용산구,100,300,오디티모드 한남점은 다양한 스타일의 웨딩 사진을 제공하는 포토스튜디오입니다.,,0
1880218436,커즈스튜디오 강남점,studio,서울 강남구 신사동 628-26,,http://place.map.kakao.com/1880218436,37.522312179338,127.032918876905,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",강남구,100,300,서울 강남구에 위치한 포토스튜디오 전문 업체,,0
12442774,스튜디오페레,studio,서울 강남구 논현동 10-33,02-3446-7667,http://place.map.kakao.com/12442774,37.51762766447605,127.02655629426141,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",강남구,100,300,다양한 스타일의 웨딩 촬영을 전문으로 하는 포토스튜디오,,0
1586482771,비마이스튜디오,studio,서울 강남구 역삼동 771-10,02-562-7710,http://place.map.kakao.com/1586482771,37.4974140779343,127.043289213193,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",강남구,100,300,비마이스튜디오는 현대적인 감각의 로맨틱한 웨딩 사진을 전문으로 하는 포토스튜디오입니다.,,0
1386960710,모노그램스튜디오,studio,서울 강남구 논현동 243-17,02-517-8988,http://place.map.kakao.com/1386960710,37.5153885320525,127.039866619035,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",강남구,100,300,모노그램스튜디오에서는 다양한 스타일의 웨딩 촬영 서비스를 제공합니다.,,0
1863324753,아르센 스튜디오,studio,서울 강남구 신사동 656-24,,http://place.map.kakao.com/1863324753,37.5253022448625,127.037173795953,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",강남구,100,300,아르센 스튜디오는 다양한 스타일의 웨딩 촬영을 전문으로 하는 포토스튜디오입니다.,,0
27292753,테라스,studio,서울 강남구 논현동 110-22,02-549-8541,http://place.map.kakao.com/27292753,37.518304252321,127.039649853908,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",강남구,100,300,고급스러운 분위기와 자연스러운 촬영 스타일을 제공하는 포토스튜디오입니다.,,0
1745122183,사랑이야기스튜디오 홍대점,studio,서울 마포구 서교동 464-60,02-338-3706,http://place.map.kakao.com/1745122183,37.5549674634743,126.917845729398,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",마포구,100,300,사랑이야기스튜디오 홍대점은 다양한 스타일의 웨딩 촬영을 제공하는 포토스튜디오입니다.,,0
2018080426,연남동 흑백사진관,studio,서울 마포구 연남동 567-31,02-332-7095,http://place.map.kakao.com/2018080426,37.5603623003085,126.922688470205,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""클래식"",""로맨틱""}",마포구,100,300,연남동의 독특한 흑백사진관에서 감성적인 웨딩 사진 촬영을 제공합니다.,,0
48284523,플린스튜디오,studio,서울 마포구 서교동 381-1,02-335-1441,http://place.map.kakao.com/48284523,37.55345991885121,126.91505094562464,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",마포구,100,300,플린스튜디오는 감각적인 사진을 통해 특별한 순간을 담아내는 포토스튜디오입니다.,,0
100170676,아뜰리에포유,studio,서울 마포구 서교동 482-8,010-2594-8381,http://place.map.kakao.com/100170676,37.55361450255717,126.91576713977591,"문화,예술 > 사진 > 사진관,포토스튜디오","{""내추럴"",""로맨틱""}",마포구,100,300,자연스러운 분위기의 감성적인 웨딩 사진 촬영 전문 스튜디오,,0
1624683653,베이비로엘,studio,서울 마포구 신수동 63-14,02-704-6314,http://place.map.kakao.com/1624683653,37.552506438645715,126.93783066150027,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""클래식"",""로맨틱""}",마포구,100,300,딱 맞는 스타일로 특별한 순간을 기억하는 포토스튜디오,,0
1998585363,더메인스튜디오,studio,서울 마포구 성산동 260-4,02-6952-7633,http://place.map.kakao.com/1998585363,37.5601021436935,126.906789161119,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴""}",마포구,100,300,현대적이고 자연스러운 분위기의 사진을 전문으로 하는 포토스튜디오,,0
830697570,룩포메이션,studio,서울 서대문구 연희동 446-153,,http://place.map.kakao.com/830697570,37.56812208340791,126.91925524550477,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",서대문구,100,300,룩포메이션은 자연스러운 스타일과 우아함을 강조하는 전문 사진 스튜디오입니다.,,0
1840681300,아워오운아워,studio,서울 서대문구 창천동 72-14,070-8098-7093,http://place.map.kakao.com/1840681300,37.5563185806091,126.934535243804,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",서대문구,100,300,"사진을 전문으로 하는 포토스튜디오로, 다양한 스타일을 제공합니다.",,0
1414460973,수와선스튜디오,studio,서울 서대문구 연희동 193-7,070-7773-6632,http://place.map.kakao.com/1414460973,37.565409107721244,126.92894483729759,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴""}",서대문구,100,300,수와선스튜디오는 다양한 촬영 스타일을 제공하는 전문 사진관입니다.,,0
8597078,가족이야기스튜디오,studio,서울 은평구 녹번동 162-25,02-355-2714,http://place.map.kakao.com/8597078,37.60375007338355,126.92198449617915,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",은평구,100,300,가족의 특별한 순간을 담아주는 포토스튜디오,,0
2004787756,너구리사진관,studio,서울 마포구 합정동 198-49,010-8458-2656,http://place.map.kakao.com/2004787756,37.54550338821529,126.91406191886969,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",마포구,100,300,너구리사진관은 다양한 촬영 스타일을 제공하는 포토스튜디오입니다.,,0
1296866678,벨미누스튜디오,studio,서울 마포구 서교동 457-19,,http://place.map.kakao.com/1296866678,37.557319092464,126.914084567466,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴""}",마포구,100,300,벨미누스튜디오는 현대적인 감각과 자연스러운 분위기를 강조하는 사진 스튜디오입니다.,,0
8504117,엘림스튜디오,studio,서울 영등포구 여의도동 13-5,02-780-3508,http://place.map.kakao.com/8504117,37.52996768468509,126.92220848300796,"문화,예술 > 사진 > 사진관,포토스튜디오",{},영등포구,100,300,프로페셔널한 웨딩 사진 서비스를 제공하는 포토스튜디오,,0
969113371,도어스튜디오,studio,서울 서대문구 연희동 192-10,010-2305-0461,http://place.map.kakao.com/969113371,37.5661647447835,126.928450613128,"문화,예술 > 사진 > 사진관,포토스튜디오 > 대여사진관","{""모던"",""내추럴""}",서대문구,100,300,도어스튜디오는 다양한 스타일의 사진을 제공하는 대여사진관입니다.,,0
1721656556,드마레,studio,서울 서대문구 대현동 27-20,010-5324-2023,http://place.map.kakao.com/1721656556,37.5580664860614,126.943178197083,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",서대문구,100,300,드마레는 고급스러운 사진 촬영을 제공하는 포토스튜디오입니다.,,0
725439040,7페이지사진관,studio,서울 마포구 연남동 260-14,070-4115-0220,http://place.map.kakao.com/725439040,37.5615168656722,126.924683816725,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",마포구,100,300,7페이지사진관은 다양한 스타일과 감성을 담아내는 사진관입니다.,,0
1860489063,에이투스튜디오,studio,서울 마포구 동교동 175-19,0502-5552-5661,http://place.map.kakao.com/1860489063,37.55767716497932,126.92813278053403,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",마포구,100,300,세련된 스타일의 사진을 제공하는 포토스튜디오.,,0
1575590493,스튜디오린다,studio,서울 마포구 성산동 275-1,02-337-8233,http://place.map.kakao.com/1575590493,37.56384182324487,126.90748172783738,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",마포구,100,300,스튜디오린다는 자연광을 활용한 감성적인 웨딩 사진 전문 포토스튜디오입니다.,,0
650044313,코우스튜디오,studio,서울 마포구 상수동 330-16,,http://place.map.kakao.com/650044313,37.5470064118149,126.92345817849,"문화,예술 > 사진 > 사진관,포토스튜디오",{},마포구,100,300,코우스튜디오는 다양한 스타일의 웨딩 촬영을 전문으로 하는 포토스튜디오입니다.,,0
319444957,탠저린스튜디오,studio,서울 마포구 상수동 309-5,,http://place.map.kakao.com/319444957,37.5479525404002,126.923581689262,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",마포구,100,300,탠저린스튜디오에서는 자연스러운 모던 스타일의 웨딩 사진 촬영을 제공합니다.,,0
2035961468,제이비드스냅,studio,서울 마포구 동교동 204-17,,http://place.map.kakao.com/2035961468,37.5588309459284,126.92183668694,"문화,예술 > 사진 > 사진관,포토스튜디오","{""내추럴"",""로맨틱""}",마포구,100,300,"예쁜 순간을 담는 사진관으로, 모던하고 자연스러운 스타일의 촬영을 제공합니다.",,0
268932886,사실은대단한사진관,studio,서울 은평구 역촌동 36-4,,http://place.map.kakao.com/268932886,37.602354946379016,126.91615386903725,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",은평구,100,300,다양한 스타일의 웨딩 사진을 전문으로 하는 사진관,,0
1908377416,레코무드스튜디오,studio,서울 마포구 서교동 364-10,,http://place.map.kakao.com/1908377416,37.5516979379454,126.922122529188,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",마포구,100,300,레코무드스튜디오는 감각적인 모던 사진을 추구하는 포토스튜디오입니다.,,0
599456914,스마일타임,studio,서울 송파구 신천동 17-4,02-413-7887,http://place.map.kakao.com/599456914,37.5207982460243,127.104559991547,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",송파구,100,300,스마일타임은 자연스럽고 로맨틱한 분위기에서 특별한 순간을 담아주는 포토스튜디오입니다.,,0
275947169,오늘을남기다,studio,서울 송파구 문정동 53-1,0502-5552-8203,http://place.map.kakao.com/275947169,37.4877553472276,127.122711582885,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",송파구,100,300,전문 사진 촬영으로 특별한 순간을 남기는 포토스튜디오,,0
95317780,강동구사진관리더스사진관,studio,서울 강동구 길동 367-6,02-474-7979,http://place.map.kakao.com/95317780,37.538911186483006,127.1401093169295,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",강동구,100,300,고품질의 스튜디오 사진 촬영 전문 업체,,0
1814843323,오드필름,studio,서울 송파구 문정동 40-7,070-7749-7749,http://place.map.kakao.com/1814843323,37.4881119950536,127.124577848149,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",송파구,100,300,오드필름은 다양한 스타일의 웨딩 사진을 전문으로 하는 포토스튜디오입니다.,,0
1020025240,강남가족사진관,studio,서울 강남구 삼성동 48-13,02-518-6255,http://place.map.kakao.com/1020025240,37.51321845019544,127.05050228717998,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",강남구,100,300,다양한 스타일의 웨딩 사진 촬영을 제공하는 전문 포토스튜디오.,,0
1130744295,구의동흑백사진관,studio,서울 광진구 구의동 251-13,010-3243-9435,http://place.map.kakao.com/1130744295,37.5417285791406,127.084162910274,"문화,예술 > 사진 > 사진관,포토스튜디오","{""클래식"",""로맨틱""}",광진구,100,300,구의동에 위치한 흑백 사진 전문 포토 스튜디오.,,0
258962725,셀프사진관 참새,studio,서울 강동구 천호동 410-238,070-7954-1925,http://place.map.kakao.com/258962725,37.5396944718339,127.127921190743,"문화,예술 > 사진 > 사진관,포토스튜디오 > 대여사진관","{""모던"",""내추럴""}",강동구,100,300,셀프사진관에서 자유롭게 추억을 담을 수 있는 사진관입니다.,,0
433796465,구백스튜디오앤다크룸,studio,서울 송파구 잠실동 316-6,010-9312-0609,http://place.map.kakao.com/433796465,37.50432503533722,127.08448959797913,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴""}",송파구,100,300,구백스튜디오앤다크룸은 다양한 사진 스타일을 제공하는 포토스튜디오입니다.,,0
1787849441,달다포토,studio,서울 송파구 방이동 165-2,010-6421-5664,http://place.map.kakao.com/1787849441,37.5133538837687,127.122644896581,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",송파구,100,300,달다포토는 자연스러운 분위기와 로맨틱한 촬영 스타일로 기억에 남는 웨딩 순간을 남기는 사진관입니다.,,0
1820847977,스냅스타,studio,서울 강남구 삼성동 107-11,,http://place.map.kakao.com/1820847977,37.5146174776663,127.060575823281,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴""}",강남구,100,300,스냅스타는 다양한 스튜디오 스타일로 전문적인 사진 서비스를 제공합니다.,,0
915950788,인재스튜디오,studio,서울 광진구 자양동 58-13,,http://place.map.kakao.com/915950788,37.5341540922736,127.065305082104,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",광진구,100,300,서울 광진구에 위치한 인재스튜디오에서 다양한 스타일의 웨딩 사진 촬영 서비스를 제공합니다.,,0
1813181459,포토그라운드,studio,서울 강남구 일원동 643-8,,http://place.map.kakao.com/1813181459,37.4922289197776,127.087119731387,"문화,예술 > 사진 > 사진관,포토스튜디오",{},강남구,100,300,모던하고 내추럴한 분위기를 자아내는 전문 사진관.,,0
257782503,블리블리스튜디오,studio,서울 송파구 가락동 188-8,,http://place.map.kakao.com/257782503,37.4942469494472,127.133648076999,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",송파구,100,300,블리블리스튜디오는 다양한 스타일의 웨딩 사진을 제공합니다.,,0
864526160,에덴스튜디오,studio,서울 강남구 청담동 73-3,02-517-7881,http://place.map.kakao.com/864526160,37.51995222268719,127.05525898444084,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""럭셔리""}",강남구,100,300,에덴스튜디오는 세련된 모던 감각과 자연스러운 분위기를 강조하여 높은 품질의 웨딩 사진을 제공합니다.,,0
954657326,러벤트스튜디오,studio,서울 송파구 송파동 48-7,02-423-4370,http://place.map.kakao.com/954657326,37.509767169632916,127.11155480716913,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",송파구,100,300,자연광을 활용한 감성적인 사진 촬영 전문 스튜디오,,0
1331506350,뷔에르 스튜디오,studio,서울 송파구 장지동 904-2,010-6277-3427,http://place.map.kakao.com/1331506350,37.4775715044575,127.13408642542,"문화,예술 > 사진 > 사진관,포토스튜디오 > 대여사진관","{""모던"",""클래식"",""로맨틱""}",송파구,100,300,뷔에르 스튜디오는 다양한 스타일의 사진을 제공하는 대여사진관입니다.,,0
793036091,감나무사진관,studio,서울 용산구 한강로2가 123-4,010-8387-5820,http://place.map.kakao.com/793036091,37.53071928187279,126.96990582815303,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴""}",용산구,100,300,고유의 감성과 스타일로 특별한 순간을 담아주는 사진관,,0
290596099,어고,studio,서울 종로구 누상동 32-1,02-6338-2015,http://place.map.kakao.com/290596099,37.580428907584,126.96581249387319,"가정,생활 > 패션 > 보석,귀금속",{},종로구,,,어고는 고품질의 보석 및 귀금속을 전문으로 하는 웨딩 업체입니다.,,0
1275588962,경복궁사진관,studio,서울 종로구 통의동 47,070-7706-2890,http://place.map.kakao.com/1275588962,37.5766853105645,126.972880492138,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",종로구,100,300,전통과 현대가 어우러진 사진 촬영 전문 스튜디오,,0
209265984,고민사진관 충무로점,studio,서울 중구 충무로2가 51-18,,http://place.map.kakao.com/209265984,37.561644971381,126.989892781955,"문화,예술 > 사진 > 사진관,포토스튜디오",{},중구,100,300,전통과 현대를 아우르는 다채로운 사진 스타일을 제공하는 사진관,,0
1331177557,북촌사진관,studio,서울 종로구 안국동 17-1,,http://place.map.kakao.com/1331177557,37.578817164366086,126.98308661707406,"문화,예술 > 사진 > 사진관,포토스튜디오","{""클래식"",""로맨틱""}",종로구,100,300,전통과 현대가 어우러지는 개성 있는 웨딩 촬영 전문 스튜디오,,0
1725638473,늘봄사진관,studio,서울 중구 신당동 67-245,0507-1367-7952,http://place.map.kakao.com/1725638473,37.5633014837665,127.020350705866,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",중구,100,300,프로페셔널한 웨딩 촬영을 전문으로 하는 사진관.,,0
837011640,이몽,studio,서울 용산구 동자동 43-153,,http://place.map.kakao.com/837011640,37.54946948787239,126.97150522452976,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",용산구,100,300,"이몽은 모던하고 로맨틱한 분위기의 사진관으로, 특별한 순간을 아름답게 담아냅니다.",,0
1413186644,세진 학생회관점,studio,서울 성북구 안암동5가 1-2,070-4242-1815,http://place.map.kakao.com/1413186644,37.58692740374761,127.03229629073444,음식점 > 한식,"{""모던"",""내추럴""}",성북구,,,서울 성북구에 위치한 한식 전문 음식점입니다.,,0
6284647,나르트스튜디오,studio,서울 중구 신당동 374-6,010-2770-5970,http://place.map.kakao.com/6284647,37.5562569101103,127.011199756741,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",중구,100,300,현대적인 감각과 로맨틱한 분위기로 특별한 순간을 만들어주는 사진관.,,0
2122917656,예담헌7,studio,서울 종로구 계동 124,,http://place.map.kakao.com/2122917656,37.579942097938805,126.98697514066338,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",종로구,100,300,예담헌7는 다양한 스타일의 웨딩 사진을 전문으로 하는 포토스튜디오입니다.,,0
1772043926,도본스튜디오,studio,서울 용산구 남영동 98-6,,http://place.map.kakao.com/1772043926,37.5421809327766,126.973782379976,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",용산구,100,300,도본스튜디오는 다양한 스타일의 웨딩 사진을 전문으로 하는 포토스튜디오입니다.,,0
1474131415,루루시아스튜디오,studio,서울 성북구 동소문동4가 205,010-6819-0927,http://place.map.kakao.com/1474131415,37.5933562092257,127.011792981783,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",성북구,100,300,개성 있는 사진 촬영을 전문으로 하는 포토스튜디오,,0
1742046042,제이유스튜디오,studio,서울 중구 신당동 828-1,02-3446-5887,http://place.map.kakao.com/1742046042,37.55449133238,127.006020745779,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",중구,100,300,제이유스튜디오는 세련된 사진과 자연스러운 스타일을 중시하는 포토스튜디오입니다.,,0
2010320959,로미브스튜디오,studio,서울 종로구 원서동 174,,http://place.map.kakao.com/2010320959,37.5788502470224,126.98845270532,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",종로구,100,300,로미브스튜디오는 다양한 스타일의 웨딩 사진을 제공하는 포토스튜디오입니다.,,0
12725333,명동사진관,studio,서울 마포구 신공덕동 167,02-712-3122,http://place.map.kakao.com/12725333,37.5434826887935,126.95286856823,"문화,예술 > 사진 > 사진관,포토스튜디오","{""클래식"",""로맨틱""}",마포구,100,300,명동사진관은 다양한 스타일의 웨딩 사진을 전문으로 하는 포토스튜디오입니다.,,0
1755742020,레코디즘스튜디오,studio,서울 성북구 안암동5가 102-86,010-4540-4072,http://place.map.kakao.com/1755742020,37.585009989589345,127.02922725197062,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",성북구,100,300,레코디즘스튜디오는 모던하고 내추럴한 스타일의 웨딩 촬영을 전문으로 하는 포토스튜디오입니다.,,0
27299449,무이스튜디오 유엔빌리지점,studio,서울 용산구 한남동 11-335,02-511-8902,http://place.map.kakao.com/27299449,37.532265088055574,127.01131835758176,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",용산구,100,300,"사진 촬영에 특화된 스튜디오로, 다양한 스타일로 맞춤 촬영 제공.",,0
1469464012,사진관 소회모먼트 용산점,studio,서울 용산구 한강로3가 40-605,0502-5551-9653,http://place.map.kakao.com/1469464012,37.52429844198483,126.96255293651548,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴""}",용산구,100,300,사진촬영 전문 스튜디오로 다양한 스타일의 촬영을 제공합니다.,,0
2020183110,허그프레임,studio,서울 용산구 한남동 113-2,0502-5553-0687,http://place.map.kakao.com/2020183110,37.5309391272833,127.007358386105,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",용산구,100,300,허그프레임은 자연스러운 순간을 담아내는 사진관입니다.,,0
30560885,스튜디오훈,studio,서울 영등포구 문래동3가 54-43,0502-5553-1246,http://place.map.kakao.com/30560885,37.5136989064513,126.89710924067276,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",영등포구,100,300,스튜디오훈은 다양한 스타일의 웨딩 사진을 전문으로 하는 포토스튜디오입니다.,,0
1219035103,292스튜디오,studio,서울 구로구 신도림동 292-45,,http://place.map.kakao.com/1219035103,37.509140787488,126.87822384433,"문화,예술 > 사진 > 사진관,포토스튜디오 > 대여사진관","{""모던"",""내추럴""}",구로구,100,300,292스튜디오는 현대적인 감각과 자연스러운 분위기를 세련되게 담아내는 사진관입니다.,,0
218808661,문래동사진관 모람모람,studio,서울 영등포구 문래동2가 60-2,010-2073-8946,http://place.map.kakao.com/218808661,37.514790399662346,126.89347006395006,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",영등포구,100,300,모던하고 자연스러운 촬영 스타일을 추구하는 사진관,,0
310497581,파노셀프사진관,studio,서울 영등포구 문래동3가 54-43,010-2136-0258,http://place.map.kakao.com/310497581,37.5137573207493,126.896936101677,"문화,예술 > 사진 > 사진관,포토스튜디오 > 대여사진관","{""모던"",""내추럴"",""클래식""}",영등포구,100,300,파노셀프사진관은 다양한 스타일의 사진을 제공하는 대여사진관입니다.,,0
9423915,중앙스튜디오,studio,서울 영등포구 신길동 114-1,02-844-1177,http://place.map.kakao.com/9423915,37.5118921107444,126.917404341629,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",영등포구,100,300,신길동에 위치한 다양한 스타일의 웨딩 사진 촬영 전문 스튜디오,,0
630901338,엔레이스스튜디오,studio,서울 영등포구 도림동 216-2,010-2068-0392,http://place.map.kakao.com/630901338,37.5090006367211,126.896611249723,"서비스,산업 > 전문대행 > 공간대여","{""모던"",""클래식"",""럭셔리""}",영등포구,200,1000,다양한 공간을 대여할 수 있는 전문 스튜디오,,0
556223567,아트씨스튜디오,studio,서울 관악구 신림동 517-3,02-841-9996,http://place.map.kakao.com/556223567,37.4871300141619,126.913967141132,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식""}",관악구,100,300,현대적인 감각의 다양한 촬영 스타일을 제공하는 사진관.,,0
907279054,아투,studio,서울 동작구 노량진동 271-4,010-4759-1625,http://place.map.kakao.com/907279054,37.512453987173,126.935675251,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",동작구,100,300,아투는 다양한 스타일의 웨딩 사진을 제공합니다.,,0
12882780,베이비유 프리미엄청담점,studio,서울 강남구 청담동 81-6,02-512-7747,http://place.map.kakao.com/12882780,37.52578984356089,127.04453531157665,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""프리미엄"",""럭셔리""}",강남구,100,300,프리미엄 사진 촬영 서비스 제공,,0
506446226,뮤아스튜디오,studio,서울 성동구 성수동1가 685-342,02-467-7111,http://place.map.kakao.com/506446226,37.5473128777986,127.039662950605,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",성동구,100,300,뮤아스튜디오는 다양한 스타일의 웨딩 사진을 제공하는 포토스튜디오입니다.,,0
27293350,메이든스튜디오,studio,서울 강남구 신사동 642-20,02-543-3755,http://place.map.kakao.com/27293350,37.52626391066386,127.03621946226336,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""럭셔리""}",강남구,100,300,메이든스튜디오는 다양한 스타일의 웨딩 사진을 제공하는 포토스튜디오입니다.,,0
27591142,이미지랩포토스튜디오,studio,서울 성동구 행당동 20-17,02-2291-9172,http://place.map.kakao.com/27591142,37.5583516939628,127.040286751558,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""로맨틱""}",성동구,100,300,"전문 사진작가가 운영하는 포토스튜디오로, 다양한 촬영 스타일을 제공합니다.",,0
24345943,메리골드스튜디오,studio,서울 강남구 청담동 13-20,02-544-9972,http://place.map.kakao.com/24345943,37.52225640491773,127.04612032968365,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""로맨틱""}",강남구,100,300,프리미엄 웨딩 사진을 제공하는 포토스튜디오,,0
1388112976,더라임스튜디오,studio,서울 강남구 역삼동 724-41,02-6348-3777,http://place.map.kakao.com/1388112976,37.49973889052527,127.04269457506555,"문화,예술 > 사진 > 사진관,포토스튜디오","{""모던"",""내추럴"",""클래식"",""로맨틱""}",강남구,100,300,더라임스튜디오는 다양한 스타일의 사진을 제공하는 사진관입니다.,,0
